Id,SalePrice
1887,214915.39579317655
1888,257732.90460628827
1889,174176.67991360326
1890,119474.14019039956
1891,143102.14739640788
1892,100157.75483199235
1893,134334.0286471138
1894,129101.91116846433
1895,132471.7120196148
1896,124936.8284379278
1897,113542.87376602401
1898,113163.11659579974
1899,171188.42432360514
1900,156911.86527118657
1901,162001.34987104597
1902,169022.04457245016
1903,216308.206912167
1904,133734.65350450756
1905,201410.19524372354
1906,153305.6938057192
1907,217079.52758098804
1908,107559.36030048724
1909,130642.82665141913
1910,117411.35031682339
1911,209388.9005245131
1912,348543.214073909
1913,151872.08953685575
1914,65278.57337770667
1915,320083.8556657148
1916,65690.66204856399
1917,244742.69209118036
1918,138769.48308527796
1919,183137.2388979341
1920,157056.77433303482
1921,393798.40505587246
1922,306871.19067767204
1923,231873.39034009134
1924,243127.66829349828
1925,199346.36731510967
1926,390439.67456389667
1927,138466.58954577363
1928,155092.00709471866
1929,134525.6735278409
1930,133525.93699538126
1931,148595.37246183804
1932,143211.3061814481
1933,179214.59069707876
1934,183302.66834437253
1935,172537.4164266631
1936,200882.24129902283
1937,178147.8619533075
1938,168802.42360293728
1939,256357.8694952419
1940,191524.28240260785
1941,170166.29163183717
1942,180111.20859790003
1943,199251.9305921085
1944,358375.7225548072
1945,386453.63655143033
1946,139022.7408492182
1947,324204.2148098474
1948,173001.25067888884
1949,237312.90756855503
1950,185056.6115635915
1951,245671.41966820756
1952,203858.63002998562
1953,163584.9115426886
1954,184834.78988756225
1955,137613.07223394688
1956,285102.42546989815
1957,152162.63527704027
1958,284932.03479878965
1959,140853.43978539412
1960,115204.09116453285
1961,120498.07603033155
1962,97447.17203087066
1963,105031.54491952746
1964,108215.7372558606
1965,141295.48297782696
1966,130846.44345505026
1967,296588.95871066424
1968,448035.157711232
1969,386938.0416752734
1970,416148.1762483532
1971,488113.0868940418
1972,375990.44885454286
1973,261375.6956491745
1974,326972.525515213
1975,567705.8605071555
1976,271453.6015329501
1977,361940.6580788993
1978,359876.93556476996
1979,325907.18454459
1980,204081.76888789947
1981,341987.2766987211
1982,219404.38973135437
1983,203749.50422595622
1984,168611.01398650673
1985,229389.20442262123
1986,210824.2657575136
1987,171811.68278211544
1988,175620.13925290352
1989,195397.27250258968
1990,207516.81092785508
1991,233066.3255219753
1992,218358.5996279571
1993,170559.8457378181
1994,229717.69111184307
1995,184872.65142216042
1996,245706.33725777696
1997,312140.9655360999
1998,325534.4654292538
1999,286724.5393895813
2000,308120.5702930393
2001,278049.4228892433
2002,248117.4329122512
2003,265667.1856456994
2004,284647.689676836
2005,228864.47571407948
2006,220730.10266428557
2007,241997.69842781973
2008,214198.18839812637
2009,201212.34871716503
2010,188511.52922973674
2011,136375.71491514795
2012,167415.67860082918
2013,172700.7065567802
2014,183104.71471708347
2015,201117.95601237952
2016,184396.7409665598
2017,189439.59611561766
2018,122270.74935182015
2019,127347.71973025938
2020,104474.3527602389
2021,93479.4267639087
2022,185782.27349771073
2023,139225.02499963564
2024,271981.5297151845
2025,366292.4950900563
2026,177886.2907350421
2027,159975.1726496624
2028,145118.98999717398
2029,167188.66590764187
2030,263591.89597980824
2031,228957.60143624397
2032,241298.70013965375
2033,250554.043065808
2034,179098.7468224001
2035,232985.36001110746
2036,209443.5563975813
2037,225660.44708137013
2038,309817.6390513295
2039,233172.46943041164
2040,254829.03705711162
2041,304329.321078911
2042,208802.65335888742
2043,188431.29643190253
2044,175904.219493857
2045,213852.51831017016
2046,144012.06957415238
2047,144541.66235511308
2048,139693.19160816807
2049,144789.22914473576
2050,171120.88342522373
2051,111689.63588746249
2052,124139.63011641147
2053,148517.4996736363
2054,91755.60221533306
2055,151587.22172567886
2056,151098.03915243517
2057,113240.45908012467
2058,208095.00222040963
2059,137731.37936057945
2060,179729.1298165997
2061,172053.4462418098
2062,130074.75439894745
2063,113975.07269080356
2064,139307.66832672144
2065,117413.93642750086
2066,156903.06080130622
2067,106080.77813045535
2068,145445.02507617272
2069,86245.19019998054
2070,116033.99623476791
2071,95541.80888328218
2072,129162.41974967868
2073,134222.88619331157
2074,184515.66989148853
2075,145493.93226527952
2076,118931.39283617145
2077,158068.88787657968
2078,124627.68330682954
2079,129910.65663549177
2080,122355.20254713781
2081,123385.72975244239
2082,122605.45018089181
2083,146622.59785541988
2084,108353.73336727369
2085,121425.34493777374
2086,114237.08222373047
2087,123914.313867732
2088,93454.3144923759
2089,82140.9580637887
2090,122436.06381888363
2091,114963.2805308594
2092,116254.22875580375
2093,114177.07724328984
2094,107493.96375744931
2095,147448.20630961226
2096,83932.90392722191
2097,98143.83988226134
2098,141784.23904449953
2099,48869.30657085119
2100,71445.84273768164
2101,115199.80176518984
2102,126326.00278686635
2103,100549.04692955904
2104,144660.70109278258
2105,132003.1026670598
2106,59678.346022418234
2107,193491.5712953878
2108,115913.72829801259
2109,113550.54209363282
2110,130147.20940549856
2111,141336.28113616764
2112,135410.64574697978
2113,126649.23964389485
2114,124805.52215622658
2115,168133.1123534021
2116,115556.3113594682
2117,151360.81066997297
2118,121052.13677515303
2119,119726.5847362947
2120,115383.85386707263
2121,94890.05443525736
2122,116677.1548627614
2123,77616.32433007838
2124,150702.97038569005
2125,121170.69983171707
2126,136775.4293935584
2127,165819.24465141093
2128,121678.32368750736
2129,92365.49793603635
2130,135449.4540506694
2131,133595.58142364124
2132,111351.42004132492
2133,125529.36660002853
2134,115561.13674832959
2135,94560.85520530347
2136,85303.51627146451
2137,102680.52069776341
2138,140960.02256778406
2139,145481.26433535237
2140,139538.56217506924
2141,158878.6792162365
2142,125184.00283264091
2143,146436.14682475745
2144,121578.67632180285
2145,134782.39625308913
2146,165177.8542688205
2147,142640.10989227452
2148,135045.02559621312
2149,147061.18797392797
2150,227272.52524336174
2151,116173.3734039553
2152,187275.54578247626
2153,165157.8656756912
2154,106710.40840460025
2155,138454.43043298187
2156,246835.9983840008
2157,223795.35590327706
2158,226466.30478177604
2159,199974.14733655757
2160,177868.63836501425
2161,233963.9472527298
2162,414236.1399439742
2163,354575.71170860884
2164,227010.0750566645
2165,203116.36281586293
2166,154959.5148018465
2167,222714.4807595038
2168,199903.05714326946
2169,196705.99097307894
2170,220747.5878571254
2171,157545.92121138258
2172,129443.32530305893
2173,172486.3177751914
2174,228739.0945911106
2175,289031.5736061582
2176,309804.7655449039
2177,234779.9142625881
2178,207546.87720683994
2179,134498.85457455568
2180,211440.3834891746
2181,190203.52579334055
2182,216095.17652561047
2183,189867.25861854875
2184,126292.89562561392
2185,119797.77427148756
2186,150493.5477197036
2187,154993.40159208703
2188,155096.7375699916
2189,295410.7763323044
2190,79628.77233820928
2191,85348.9502853694
2192,95273.37574622712
2193,111433.90814025437
2194,114400.14659267964
2195,109999.1297791474
2196,100598.25754920904
2197,121825.4771977909
2198,158650.54871546236
2199,191901.53389422363
2200,152308.082514438
2201,142990.51006815597
2202,214003.04788746434
2203,131857.70505797226
2204,182773.94891569967
2205,128945.1720196911
2206,140006.92931783048
2207,201116.79157828735
2208,273763.06327204383
2209,256959.4479716561
2210,115777.87078273571
2211,118769.6564467104
2212,119915.91239687162
2213,107661.42722764256
2214,131787.00660797968
2215,107177.46372343818
2216,144545.19864161056
2217,54138.7016740331
2218,82291.81449756268
2219,77360.45407177936
2220,72219.97061149213
2221,328444.2029108133
2222,283339.6420845032
2223,284454.1067216278
2224,203749.74758253602
2225,118438.53400890654
2226,192123.83847866792
2227,196766.07750120567
2228,269810.4223335449
2229,241711.68986821812
2230,155508.15082631606
2231,209583.84680173016
2232,181574.4248791576
2233,178541.50690267788
2234,239429.32769300183
2235,233620.03992445735
2236,261154.17265986805
2237,328863.165538019
2238,177429.1925409174
2239,94067.85680372274
2240,160420.88123678573
2241,154752.86067180443
2242,117692.9158049386
2243,126077.18380790578
2244,104532.67031440967
2245,97392.81482177594
2246,144208.00800689656
2247,124516.45988035304
2248,122005.74302892915
2249,119773.84242024078
2250,128055.4699654408
2251,100784.88277134213
2252,174723.56147105174
2253,148850.28746316215
2254,172787.84688903706
2255,187132.34822667483
2256,164335.8245088568
2257,205515.4708342763
2258,157300.91495524062
2259,176135.1614132206
2260,147911.5203063903
2261,186352.256703278
2262,207412.88336873706
2263,372591.9620710065
2264,512926.25603692903
2265,164741.68551010982
2266,297489.61096661445
2267,380519.100150727
2268,415840.38015427825
2269,154490.49552731912
2270,195968.28930647063
2271,213575.3748838899
2272,197252.08703747965
2273,160310.71433098224
2274,180231.05978553154
2275,168247.82428711638
2276,190102.13253756828
2277,184536.94024400946
2278,144732.4829029161
2279,125117.430144854
2280,119159.63832077109
2281,160415.57686084602
2282,177419.9854901047
2283,108875.33115297528
2284,115016.75952744042
2285,135342.39238279007
2286,125074.65040793539
2287,359946.0262817079
2288,269360.07166476204
2289,402127.9353741825
2290,493591.45858697087
2291,321153.29413460253
2292,426505.16275567835
2293,516228.28428167815
2294,416220.66949589114
2295,513503.6124563667
2296,301157.21252386173
2297,339094.3644489591
2298,344448.5126811472
2299,352424.46398172056
2300,335529.31345066254
2301,315885.62361406314
2302,260296.23305437018
2303,242291.985682315
2304,248981.01382415448
2305,198179.00488782336
2306,197867.347840159
2307,201050.57551377895
2308,232015.6361515887
2309,278751.91132867103
2310,206024.20581907738
2311,202774.2113275543
2312,187473.5899121727
2313,175744.2757557583
2314,182926.3971608141
2315,173002.1264481242
2316,187954.77768179742
2317,188788.0483799676
2318,178503.02906860822
2319,180873.34279950988
2320,184830.2089904618
2321,234293.58194152758
2322,181593.2384609525
2323,190409.67912795884
2324,180109.49354110012
2325,208212.14346661282
2326,173827.55868784836
2327,206264.34416444573
2328,214982.08525760417
2329,190170.6043154329
2330,185834.59353309922
2331,360212.5747364299
2332,393307.8585019317
2333,319312.5714333613
2334,261503.8533351468
2335,275716.9120846272
2336,313232.5343717225
2337,207310.07112964694
2338,281113.82548663986
2339,215159.105203392
2340,418888.3674074652
2341,231684.48211834065
2342,239673.42876924164
2343,233240.83356011522
2344,226510.21894878263
2345,241920.35344832196
2346,211998.3699481345
2347,202817.92800458972
2348,242026.23784284253
2349,184902.96371913154
2350,320353.2077943998
2351,252939.6402169417
2352,246714.84812072874
2353,248222.7690040028
2354,133741.14526816734
2355,138011.90821430442
2356,152118.19887109176
2357,185323.9073778348
2358,198699.2552107744
2359,131899.99579765066
2360,112725.862495142
2361,148110.89535173538
2362,251541.14619472867
2363,139337.6261149022
2364,153646.18910250373
2365,214554.4008528682
2366,188302.81903169322
2367,219144.93983729984
2368,215723.53075718597
2369,221043.5156055509
2370,169320.48117701855
2371,164131.20893031746
2372,194194.69309558446
2373,278069.6645585768
2374,326450.51961446163
2375,246705.1247558352
2376,292533.69239757844
2377,365227.47339472786
2378,144834.72348273476
2379,207359.98361093
2380,150181.48607883588
2381,174320.24635132935
2382,209344.6377394827
2383,202309.21680246378
2384,245333.03019053218
2385,164107.90613071588
2386,135006.93055554773
2387,136984.71609694662
2388,105719.11054068596
2389,121363.73077199636
2390,148996.31326791484
2391,142646.05648400087
2392,119338.08661684708
2393,163942.6365821811
2394,143526.3138144198
2395,212247.69677695225
2396,146973.33257635165
2397,223409.2115182562
2398,128301.71907360079
2399,59152.30498740586
2400,60237.232111449186
2401,124744.77823483
2402,132857.2962646056
2403,145366.1279287994
2404,154043.97870239912
2405,160599.48724946319
2406,135900.28205574575
2407,128518.00945924131
2408,153686.08528501526
2409,122215.22573861471
2410,170674.08317957522
2411,112081.8254675234
2412,155087.47022169264
2413,133500.49499055507
2414,158226.979063445
2415,133785.27264350237
2416,125748.31722194965
2417,128340.89657936846
2418,132423.3274332738
2419,129584.58599186844
2420,122181.6808073027
2421,146122.62060369021
2422,109912.25385988338
2423,119335.9912143873
2424,159245.2523218033
2425,189066.88095823943
2426,129441.10930613114
2427,133668.7328091785
2428,173230.89313282393
2429,114920.11485272265
2430,132466.97028232118
2431,105335.88286132936
2432,145187.32830251072
2433,141670.53255143628
2434,135698.50690117778
2435,150968.5370140638
2436,109265.20891333581
2437,109410.27852886429
2438,121565.41726020901
2439,103360.33803950211
2440,121411.91785045079
2441,91407.66425599961
2442,99318.90636306223
2443,130779.61935654825
2444,132425.78944982003
2445,90413.0159317975
2446,144175.34056135936
2447,185251.9882677806
2448,127016.23112605813
2449,112562.97813604223
2450,148346.96544366758
2451,124334.58694451854
2452,195063.2915929188
2453,93816.7139268676
2454,124415.65547748946
2455,122997.6690012457
2456,139466.51995603615
2457,135603.2730096804
2458,125571.10709892737
2459,115328.38467418522
2460,132579.17929812183
2461,134611.7663117478
2462,141144.043727606
2463,123854.27501592714
2464,193057.9659269946
2465,140819.7397777656
2466,112470.54847167924
2467,121818.28548187569
2468,86791.03379034442
2469,81172.38986427983
2470,181377.7843632218
2471,221148.03945538725
2472,163059.30339934753
2473,113951.37538597516
2474,61740.28403787995
2475,206259.40259380045
2476,114609.58941551714
2477,123983.33583859746
2478,146557.18526880658
2479,107589.89189668834
2480,151814.20694682602
2481,121566.78399930688
2482,122110.61550934149
2483,111151.57995253334
2484,117803.0273313284
2485,122441.79652175128
2486,154146.12428536845
2487,154634.46221097818
2488,162085.28999646992
2489,148521.15743699143
2490,139643.15732702846
2491,93851.70487801032
2492,182794.8007894615
2493,159500.84935751604
2494,139796.56962755232
2495,88791.36506215748
2496,233292.76661828166
2497,156229.86076953786
2498,106856.57892870346
2499,87695.0570133248
2500,125546.1816464313
2501,142005.49242442488
2502,143054.77003093483
2503,94567.54190479768
2504,162048.29031814623
2505,232284.34897780727
2506,247402.55294008786
2507,290291.20528407
2508,253585.37490166404
2509,212007.37968494833
2510,211386.55477464772
2511,176079.97279634606
2512,208053.88512727318
2513,213563.0735834617
2514,248826.16507680455
2515,151493.08985587768
2516,178457.94731522322
2517,148841.82793592577
2518,156901.24123862325
2519,227491.80962213635
2520,210742.68366570503
2521,185956.02447261507
2522,226654.7607473821
2523,115558.4822053922
2524,129292.4582311087
2525,152744.07887675203
2526,139552.87525825345
2527,123392.740860964
2528,121963.29653908245
2529,139389.1864083413
2530,123329.491327214
2531,257874.42848647138
2532,224918.3363008722
2533,190997.34753979434
2534,229416.8090625121
2535,293762.92582317255
2536,236466.88040157044
2537,232848.68266196648
2538,182733.45974487916
2539,182300.85850779703
2540,180756.00672810763
2541,178623.0956543407
2542,162967.9844509811
2543,117755.9602305864
2544,122513.26822692573
2545,140727.34850728363
2546,121427.90842133525
2547,133086.73928025493
2548,144098.1533676293
2549,164380.2030161631
2550,1085723.9846634981
2551,144859.42207942405
2552,129847.75713497406
2553,77524.46187094827
2554,88388.00056401652
2555,121494.83817938418
2556,102509.064328356
2557,103670.44471808065
2558,137398.8006008074
2559,149157.85498561725
2560,156086.73061484692
2561,151702.3147195429
2562,145338.99252788085
2563,153527.2750147723
2564,207426.61787440433
2565,145384.18899798076
2566,167325.97405255729
2567,137489.30092324794
2568,200537.59539244178
2569,224368.710602
2570,113538.44867133566
2571,200033.56669319764
2572,141024.18503321314
2573,215386.91209309257
2574,317301.3006540368
2575,133737.73410924553
2576,117573.2164743101
2577,124912.15888060592
2578,82364.08131474482
2579,64355.19008400174
2580,99697.14910446083
2581,107661.37505830101
2582,112118.32749537521
2583,297255.0040158781
2584,181434.91051460218
2585,186406.23029396925
2586,221313.20869068796
2587,201060.52518026796
2588,151388.61425596595
2589,144253.84187424657
2590,206874.07211169894
2591,225887.94112363574
2592,215216.1560986394
2593,246539.11616289528
2594,188633.36188711188
2595,192912.91762708387
2596,286106.7859944269
2597,185555.82460776987
2598,299279.6909196667
2599,327931.72319161455
2600,148425.95932561337
2601,145886.44940335935
2602,84945.16543955989
2603,91907.38743469263
2604,96269.59584539685
2605,82372.55239315792
2606,146630.11104528714
2607,196164.88250974508
2608,199375.10703733118
2609,165135.13082678188
2610,111769.03334573792
2611,114441.0407393478
2612,159484.540988923
2613,131048.60352829473
2614,125941.60918710062
2615,157482.58964308587
2616,137886.260632381
2617,191204.5357855133
2618,205577.54077596375
2619,190397.72552750967
2620,188401.5428735761
2621,169671.18623636797
2622,179205.2673134865
2623,230560.60762532972
2624,310228.4074115351
2625,305473.8103692282
2626,171024.87015384634
2627,162408.35930939575
2628,491651.86177776416
2629,521981.6377353131
2630,385513.56862183794
2631,504725.4351480555
2632,402592.8550004653
2633,319736.0852284444
2634,417625.3972360498
2635,156447.4955855184
2636,178001.61273340433
2637,173599.78735179792
2638,266668.7661218647
2639,182274.17240320914
2640,150251.28523815566
2641,104757.48572851544
2642,179437.06307667468
2643,104027.71317230476
2644,118432.4548773996
2645,114036.39842535518
2646,96547.73206591084
2647,105967.88474577261
2648,142425.00859095244
2649,160693.5601179919
2650,131585.97870295847
2651,137620.22436528958
2652,421036.06903963984
2653,254289.814973623
2654,264214.2727244553
2655,385286.02175276534
2656,322511.3031157346
2657,367635.5986203482
2658,317767.8242896181
2659,306168.7633509481
2660,372719.3308704918
2661,344439.85585593485
2662,367343.9200882244
2663,294680.51568658516
2664,273135.33361426427
2665,329765.6724666705
2666,298640.7602712181
2667,165179.33768582204
2668,176593.75004734792
2669,187084.44488905885
2670,269088.04281257116
2671,186103.87151175278
2672,198770.17327690302
2673,207986.30145369016
2674,198676.42551233372
2675,173879.87478052085
2676,194419.65827990152
2677,202601.8132660672
2678,247063.71931191543
2679,270756.77251658635
2680,295789.7639340658
2681,386674.6903475241
2682,318549.33629318216
2683,504454.1615819012
2684,323032.9129733756
2685,314165.09592522937
2686,265713.36630918604
2687,321923.7567048858
2688,223031.92619747057
2689,207820.2750652054
2690,441333.1964466247
2691,188829.45360595422
2692,135124.3775728623
2693,196040.35062386302
2694,133917.10748843342
2695,187720.82064836574
2696,175377.51473094267
2697,189096.23293845734
2698,184034.39154494822
2699,174594.47026293972
2700,154839.57050676193
2701,154299.79882284964
2702,114297.60831347518
2703,115508.83920478885
2704,143524.7620976469
2705,118291.5963270395
2706,110202.20610172517
2707,122111.42298951633
2708,130429.03718979139
2709,100884.49184877118
2710,123608.67388891622
2711,295260.02529465384
2712,385170.9648789176
2713,173830.88991111278
2714,150256.80370643173
2715,173922.79731503667
2716,142912.38738172685
2717,193722.90545332825
2718,218290.6146459447
2719,158424.54275931424
2720,173223.6982713861
2721,133742.62427028402
2722,155561.82832747835
2723,131267.21499716464
2724,124998.84183822155
2725,129890.51071329215
2726,152441.63856612283
2727,186309.3791802347
2728,175601.1829192746
2729,144477.2566491422
2730,150891.88232007527
2731,129919.92110704775
2732,136392.45213469234
2733,160033.26750126813
2734,145272.32339443872
